"time","dist"
1189,7.70526719236578
1190,7.72394736932866
1191,7.74266197579042
1192,7.76141102257596
1193,7.78019452023953
1194,7.79901247906355
1195,7.81786490905751
1196,7.83675181995678
1197,7.85567322122149
1198,7.87462912203538
1199,7.89361953130462
1200,7.91264445765673
1201,7.93170390943938
1202,7.95079789471928
1203,7.96992642128103
1204,7.989089496626
1205,8.00828712797117
1206,8.02751932224801
1207,8.04678608610135
1208,8.06608742588824
1209,8.08542334767683
1210,8.10479385724522
1211,8.12419896008038
1212,8.14363866137699
1213,8.16311296603633
1214,8.18262187866515
1215,8.20216540357459
1216,8.22174354477902
1217,8.24135630599493
1218,8.26100369063987
1219,8.28068570183128
1220,8.30040234238542
1221,8.32015361481627
1222,8.33993952133438
1223,8.35976006384585
1224,8.37961524395115
1225,8.3995050629441
1226,8.41942952181073
1227,8.43938862122819
1228,8.45938236156372
1229,8.47941074287349
1230,8.49947376490157
1231,8.51957142707884
1232,8.53970372852193
1233,8.5598706680321
1234,8.58007224409422
1235,8.6003084548757
1236,8.62057929822539
1237,8.64088477167255
1238,8.66122487242581
1239,8.68159959737208
1240,8.7020089430755
1241,8.72245290577644
1242,8.74293148139039
1243,8.76344466550699
1244,8.78399245338894
1245,8.80457483997097
1246,8.82519181985885
1247,8.84584338732834
1248,8.86652953632415
1249,8.88725026045895
1250,8.90800555301235
1251,8.92879540692988
1252,8.94961981482198
1253,8.97047876896301
1254,8.99137226129024
1255,9.01230028340287
1256,9.03326282656102
1257,9.05425988168476
1258,9.0752914393531
1259,9.09635748980306
1260,9.11745802292865
1261,9.13859302827991
1262,9.15976249506197
1263,9.18096641213406
1264,9.20220476800856
1265,9.22347755085006
1266,9.2447847484744
1267,9.26612634834774
1268,9.2875023375856
1269,9.30891270295196
1270,9.33035743085829
1271,9.35183650736267
1272,9.37334991816883
1273,9.39489764862528
1274,9.41647968372436
1275,9.43809600810136
1276,9.45974660603362
1277,9.4814314614396
1278,9.50315055787809
1279,9.52490387854721
1280,9.54669140628358
1281,9.56851312356149
1282,9.59036901249197
1283,9.61225905482196
1284,9.63418323193344
1285,9.6561415248426
1286,9.67813391419898
1287,9.70016038028464
1288,9.72222090301331
1289,9.7443154619296
1290,9.76644403620812
1291,9.78860660465273
1292,9.81080314569568
1293,9.83303363739684
1294,9.85529805744288
1295,9.8775963831465
1296,9.89992859144561
1297,9.9222946589026
1298,9.94469456170353
1299,9.96712827565739
1300,9.98959577619529
1301,10.0120970383698
1302,10.0346320368541
1303,10.0572007459413
1304,10.0798031395437
1305,10.102439191192
1306,10.1251088740348
1307,10.1478121608375
1308,10.170549023982
1309,10.1933194354657
1310,10.216123366901
1311,10.2389607895144
1312,10.2618316741462
1313,10.2847359912495
1314,10.3076737108894
1315,10.3306448027428
1316,10.3536492360974
1317,10.3766869798514
1318,10.3997580025123
1319,10.4228622721968
1320,10.44599975663
1321,10.4691704231448
1322,10.4923742386811
1323,10.5156111697854
1324,10.5388811826104
1325,10.5621842429141
1326,10.5855203160591
1327,10.6088893670125
1328,10.6322913603451
1329,10.6557262602306
1330,10.6791940304457
1331,10.7026946343688
1332,10.72622803498
1333,10.7497941948604
1334,10.7733930761916
1335,10.7970246407552
1336,10.8206888499324
1337,10.8443856647033
1338,10.8681150456465
1339,10.8918769529389
1340,10.9156713463548
1341,10.9394981852658
1342,10.9633574286401
1343,10.9872490350423
1344,11.0111729626327
1345,11.0351291691673
1346,11.0591176119968
1347,11.0831382480667
1348,11.1071910339169
1349,11.1312759256808
1350,11.1553928790855
1351,11.1795418494511
1352,11.2037227916907
1353,11.2279356603095
1354,11.2521804094049
1355,11.276456992666
1356,11.3007653633735
1357,11.3251054743989
1358,11.3494772782049
1359,11.3738807268443
1360,11.3983157719604
1361,11.4227823647865
1362,11.4472804561454
1363,11.4718099964494
1364,11.4963709357002
1365,11.5209632234883
1366,11.5455868089928
1367,11.5702416409816
1368,11.5949276678108
1369,11.6196448374246
1370,11.6443930973552
1371,11.6691723947225
1372,11.693982676234
1373,11.7188238881846
1374,11.7436959764567
1375,11.7685988865196
1376,11.7935325634297
1377,11.8184969518303
1378,11.8434919959518
1379,11.8685176396107
1380,11.8935738262107
1381,11.9186604987418
1382,11.9437775997805
1383,11.9689250714896
1384,11.9941028556185
1385,12.0193108935029
1386,12.0445491260647
1387,12.0698174938122
1388,12.0951159368401
1389,12.1204443948291
1390,12.1458028070466
1391,12.1711911123462
1392,12.1966092491678
1393,12.2220571555379
1394,12.2475347690694
1395,12.273042026962
1396,12.2985788660017
1397,12.3241452225616
1398,12.3497410326015
1399,12.3753662316682
1400,12.4010207548955
1401,12.4267045370046
1402,12.4524175123041
1403,12.47815961469
1404,12.503930777646
1405,12.5297309342439
1406,12.5555600171434
1407,12.5814179585926
1408,12.607304690428
1409,12.6332201440748
1410,12.6591642505474
1411,12.6851369404491
1412,12.711138143973
1413,12.7371677909016
1414,12.7632258106076
1415,12.7893121320541
1416,12.8154266837946
1417,12.8415693939737
1418,12.8677401903272
1419,12.8939390001826
1420,12.9201657504591
1421,12.9464203676684
1422,12.9727027779149
1423,12.999012906896
1424,13.0253506799025
1425,13.0517160218191
1426,13.078108857125
1427,13.1045291098938
1428,13.1309767037944
1429,13.1574515620914
1430,13.1839536076453
1431,13.2104827629132
1432,13.2370389499493
1433,13.2636220904054
1434,13.2902321055312
1435,13.316868916175
1436,13.3435324427843
1437,13.3702226054063
1438,13.3969393236883
1439,13.4236825168783
1440,13.4504521038259
1441,13.4772480029825
1442,13.5040701324022
1443,13.5309184097421
1444,13.5577927522634
1445,13.5846930768314
1446,13.6116192999167
1447,13.6385713375958
1448,13.6655491055514
1449,13.6925525190736
1450,13.7195814930601
1451,13.7466359420172
1452,13.7737157800606
1453,13.800820920916
1454,13.8279512779198
1455,13.8551067640198
1456,13.8822872917764
1457,13.9094927733628
1458,13.9367231205662
1459,13.9639782447885
1460,13.9912580570469
1461,14.0185624679753
1462,14.0458913878244
1463,14.0732447264632
1464,14.1006223933794
1465,14.1280242976806
1466,14.155450348095
1467,14.1829004529725
1468,14.2103745202853
1469,14.2378724576291
1470,14.2653941722239
1471,14.2929395709152
1472,14.3205085601744
1473,14.3481010461005
1474,14.3757169344205
1475,14.4033561304906
1476,14.4310185392975
1477,14.4587040654588
1478,14.4864126132245
1479,14.5141440864781
1480,14.5418983887373
1481,14.5696754231554
1482,14.597475092522
1483,14.6252972992645
1484,14.653141945449
1485,14.6810089327816
1486,14.708898162609
1487,14.7368095359203
1488,14.7647429533479
1489,14.7926983151684
1490,14.8206755213042
1491,14.8486744713244
1492,14.876695064446
1493,14.9047371995354
1494,14.9328007751092
1495,14.9608856893358
1496,14.9889918400365
1497,15.0171191246866
1498,15.0452674404168
1499,15.0734366840148
1500,15.1016267519258
1501,15.1298375402547
1502,15.1580689447668
1503,15.1863208608894
1504,15.2145931837129
1505,15.2428858079924
1506,15.271198628149
1507,15.299531538271
1508,15.3278844321156
1509,15.35625720311
1510,15.3846497443527
1511,15.4130619486155
1512,15.4414937083441
1513,15.4699449156605
1514,15.4984154623634
1515,15.5269052399305
1516,15.5554141395196
1517,15.5839420519701
1518,15.6124888678044
1519,15.6410544772298
1520,15.6696387701394
1521,15.6982416361143
1522,15.7268629644246
1523,15.7555026440312
1524,15.7841605635872
1525,15.8128366114396
1526,15.841530675631
1527,15.8702426439009
1528,15.8989724036873
1529,15.9277198421287
1530,15.9564848460652
1531,15.9852673020406
1532,16.0140670963038
1533,16.0428841148102
1534,16.071718243224
1535,16.1005693669194
1536,16.1294373709821
1537,16.1583221402118
1538,16.187223559123
1539,16.2161415119471
1540,16.2450758826343
1541,16.2740265548551
1542,16.3029934120019
1543,16.3319763371912
1544,16.360975213265
1545,16.3899899227927
1546,16.4190203480726
1547,16.4480663711344
1548,16.4771278737401
1549,16.5062047373865
1550,16.5352968433068
1551,16.5644040724722
1552,16.5935263055942
1553,16.6226634231259
1554,16.6518153052643
1555,16.680981831952
1556,16.7101628828791
1557,16.739358337485
1558,16.7685680749604
1559,16.7977919742491
1560,16.82702991405
